show_id,title,StreamR,listed_in,date_added,release_year,country
80192445,Heroin(e),Movie,Documentaries,2017-09-12,2017,United States
80158670,Jeff Dunham: Relative Disaster,Movie,Stand-Up Comedy,2017-09-12,2017,United States
80223685,Daniel Sloss: Live Shows,TV_Show,"Stand-Up Comedy & Talk Shows, TV Comedies",2018-09-11,2018,United States
80189586,If I were an Animal,TV_Show,"Docuseries, Kids' TV, Science & Nature TV",2018-09-11,2018,
80244019,The Resistance Banker,Movie,"Dramas, International Movies",2018-09-11,2018,Netherlands
80162143,The Forgotten,Movie,Horror Movies,2017-09-11,2014,United Kingdom
81060174,Bill Burr: Paper Tiger,Movie,Stand-Up Comedy,2019-09-10,2019,"United States, United Kingdom"
70130445,Eat Pray Love,Movie,"Dramas, Romantic Movies",2019-09-10,2010,United States
80216928,Evelyn,Movie,"Documentaries, International Movies",2019-09-10,2019,
81001494,Our Godfather,Movie,"Documentaries, International Movies",2019-09-10,2019,United Kingdom
81077065,Terrace House: Tokyo 2019-2020,TV_Show,"International TV Shows, Reality TV",2019-09-10,2019,
80991570,"My Teacher, My Obsession",Movie,Thrillers,2018-09-10,2018,United States
80184129,68 Kill,Movie,"Comedies, Independent Movies, Thrillers",2019-09-01,2017,United States
60000861,American Psycho,Movie,"Comedies, Cult Movies, Dramas",2019-09-01,2000,"United States, Canada"
1151375,Dante's Peak,Movie,Action & Adventure,2019-09-01,1997,United States
81137484,Elena,Movie,"Documentaries, International Movies",2019-09-01,2012,"Brazil, United States"
80187228,First Kill,Movie,Action & Adventure,2019-09-01,2017,"United Kingdom, Canada, United States"
81031008,For the Birds,Movie,Documentaries,2019-09-01,2018,United States
70099119,Igor,Movie,Children & Family Movies,2019-09-01,2008,"United States, France"
70039185,Just Friends,Movie,"Comedies, Romantic Movies",2019-09-01,2005,"Germany, United States, Canada"
81073764,Loo Loo Kids: Johny & Friends Musical Adventures,TV_Show,Kids' TV,2019-09-01,2016,
81165769,Mokalik (Mechanic),Movie,"Dramas, International Movies",2019-09-01,2019,Nigeria
70056433,Mr. Woodcock,Movie,Comedies,2019-09-01,2007,United States
70113003,My Sister's Keeper,Movie,Dramas,2019-09-01,2009,United States
60031232,Mystic River,Movie,"Dramas, Thrillers",2019-09-01,2003,"United States, Australia"
80032842,1-Oct,Movie,"Dramas, International Movies, Thrillers",2019-09-01,2014,Nigeria
81137482,Olmo & the Seagull,Movie,"Dramas, Independent Movies, International Movies",2019-09-01,2014,"Denmark, Brazil, France, Portugal, Sweden"
70043308,Open Season,Movie,"Children & Family Movies, Comedies",2019-09-01,2006,United States
81165771,Phone Swap,Movie,"Comedies, International Movies, Romantic Movies",2019-09-01,2012,Nigeria
70044697,Poseidon,Movie,"Action & Adventure, Dramas",2019-09-01,2006,United States
70105368,Rachel Getting Married,Movie,"Dramas, Independent Movies",2019-09-01,2008,United States
80241003,Serial Killer with Piers Morgan,TV_Show,"British TV Shows, Crime TV Shows, Docuseries",2019-09-01,2018,United Kingdom
81141689,Spookley the Square Pumpkin,Movie,Children & Family Movies,2019-09-01,2004,United States
1008581,Stripes,Movie,"Classic Movies, Comedies, Cult Movies",2019-09-01,1981,United States
70058023,Superbad,Movie,"Comedies, Cult Movies",2019-09-01,2007,United States
81165786,The Bridge,Movie,"Dramas, International Movies, Romantic Movies",2019-09-01,2017,Nigeria
81165770,The CEO,Movie,"Dramas, International Movies, Thrillers",2019-09-01,2016,Nigeria
70043303,The Lake House,Movie,"Dramas, Romantic Movies, Sci-Fi & Fantasy",2019-09-01,2006,United States
70136074,The Last Exorcism,Movie,"Horror Movies, Independent Movies, Thrillers",2019-09-01,2010,"France, United States"
1153194,The Saint,Movie,"Action & Adventure, Romantic Movies",2019-09-01,1997,United States
70112730,The Taking of Pelham 123,Movie,Action & Adventure,2019-09-01,2009,"United States, United Kingdom"
81154900,Transformers Rescue Bots Academy,TV_Show,Kids' TV,2019-09-01,2019,United States
81154956,Transformers: Cyberverse,TV_Show,Kids' TV,2019-09-01,2018,
81158575,Uncle Naji in UAE,Movie,"Comedies, International Movies",2019-09-01,2019,United Arab Emirates
81065786,Used Goods,Movie,"Action & Adventure, Comedies, International Movies",2019-09-01,2018,Egypt
70087541,You Don't Mess with the Zohan,Movie,"Action & Adventure, Comedies",2019-09-01,2008,United States
81004113,Age of Rebellion,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2018-09-01,2018,Taiwan
81003984,Barça Dreams,Movie,"Documentaries, International Movies, Sports Movies",2018-09-01,2015,Spain
70024088,Brick,Movie,"Independent Movies, Thrillers",2018-09-01,2005,United States
81005312,Carbon,Movie,"Dramas, International Movies, Thrillers",2018-09-01,2017,"France, Belgium"
80082969,Delirium,Movie,"Horror Movies, Thrillers",2018-09-01,2018,United States
80994130,Garbage,Movie,"Dramas, Independent Movies, International Movies",2018-09-01,2018,India
81019924,Hope Aur Hum,Movie,"Children & Family Movies, Comedies, Dramas",2018-09-01,2018,India
81018240,​​Kuch Bheege Alfaaz,Movie,"Dramas, Independent Movies, International Movies",2018-09-01,2018,India
81013710,Love and Shukla,Movie,"Dramas, Independent Movies, International Movies",2018-09-01,2017,India
70077076,Murder Party,Movie,"Comedies, Cult Movies, Horror Movies",2018-09-01,2007,United States
81014988,Once Again,Movie,"Dramas, Independent Movies, International Movies",2018-09-01,2018,"India, Germany, Austria"
80102950,Pee Mak,Movie,"Comedies, Horror Movies, International Movies",2018-09-01,2013,Thailand
80994108,Sisters,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2018-09-01,2018,Australia
70055221,Solo Con Tu Pareja,Movie,"Comedies, Independent Movies, International Movies",2018-09-01,1991,Mexico
81005314,Sparring,Movie,"Dramas, International Movies, Sports Movies",2018-09-01,2017,France
80242828,Stephanie,Movie,Horror Movies,2018-09-01,2017,United States
81004223,Terrifier,Movie,"Horror Movies, Independent Movies, Thrillers",2018-09-01,2017,United States
80198730,The Keeping Hours,Movie,"Dramas, Thrillers",2018-09-01,2017,United States
80999945,The Perfect Day,Movie,"Documentaries, International Movies, Sports Movies",2018-09-01,2018,
81016043,The Promise,Movie,"Horror Movies, International Movies, Thrillers",2018-09-01,2017,Thailand
17672040,The River Wild,Movie,Action & Adventure,2018-09-01,1994,United States
81004162,The Road to Calvary,TV_Show,"International TV Shows, TV Dramas",2018-09-01,2017,Russia
81011096,최강전사 미니특공대 : 영웅의 탄생,Movie,Children & Family Movies,2018-09-01,2018,
80188969,A Boy Name Flora A,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2017-09-01,2017,Taiwan
80189155,A House of Blocks,TV_Show,"International TV Shows, TV Dramas, TV Horror",2017-09-01,2017,
20254278,Aakhri Adaalat,Movie,"Action & Adventure, International Movies",2017-09-01,1988,India
80203742,"Alias JJ, la celebridad del mal",Movie,"Documentaries, International Movies",2017-09-01,2017,
80189208,All About Love,TV_Show,"International TV Shows, TV Dramas, TV Horror",2017-09-01,2017,Taiwan
70276596,Berserk: The Golden Age Arc II - The Battle for Doldrey,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2012,Japan
80063025,Berserk: The Golden Age Arc III - The Advent,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2013,Japan
70068739,Brother's Shadow,Movie,"Dramas, Independent Movies",2017-09-01,2006,United States
80158389,Chadi Jawani Budhe Nu,Movie,"Comedies, International Movies, Romantic Movies",2017-09-01,1976,India
80184974,Concrete Football,Movie,"Documentaries, International Movies, Sports Movies",2017-09-01,2016,"Czech Republic, France"
80156941,Ek Jaan Hain Hum,Movie,"Dramas, International Movies, Music & Musicals",2017-09-01,1983,India
80178543,FINAL FANTASY XIV Dad of Light,TV_Show,"International TV Shows, TV Dramas",2017-09-01,2017,Japan
70213196,Gurren Lagann,TV_Show,"Anime Series, International TV Shows",2017-09-01,2007,Japan
70208520,High Risk,TV_Show,"Docuseries, Reality TV",2017-09-01,1988,United States
80061314,Incorruptible,Movie,Documentaries,2017-09-01,2015,"United States, Senegal"
70052492,Inuyasha the Movie - L'isola del fuoco scarlatto,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2004,Japan
70036200,Inuyasha the Movie - La spada del dominatore del mondo,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2003,Japan
70018513,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2002,Japan
80158480,Khoon Khoon,Movie,"Action & Adventure, International Movies",2017-09-01,1973,India
80105933,LEGO Elves: Secrets of Elvendale,TV_Show,Kids' TV,2017-09-01,2017,United States
80139506,Little Evil,Movie,"Comedies, Horror Movies",2017-09-01,2017,United States
80205314,Lorai: Play to Live,Movie,"Dramas, International Movies, Sports Movies",2017-09-01,2015,India
80133200,Maniac,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2017-09-01,2015,Norway
80158545,Manoranjan,Movie,"Comedies, International Movies, Music & Musicals",2017-09-01,1974,India
80156939,Mujrim,Movie,"Action & Adventure, Dramas, International Movies",2017-09-01,1989,India
80152537,Naruto Shippuden : Blood Prison,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2011,Japan
80045673,Naruto Shippûden the Movie: The Will of Fire,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2009,Japan
70275937,Naruto Shippuden: The Movie: The Lost Tower,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2010,Japan
70101321,Naruto the Movie 2: Legend of the Stone of Gelel,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2005,Japan
70108386,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2006,Japan
70074559,Naruto the Movie: Ninja Clash in the Land of Snow,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,2004,Japan
80162197,Offline - Das leben ist kein bonuslevel,Movie,"Action & Adventure, Comedies, International Movies",2017-09-01,2016,Germany
80184055,Resurface,Movie,"Documentaries, Sports Movies",2017-09-01,2017,United States
80160358,Rocco,Movie,"Documentaries, International Movies",2017-09-01,2016,France
60034929,She's Gotta Have It,Movie,"Classic Movies, Comedies, Independent Movies",2017-09-01,1986,United States
80157134,Sohni Mahiwal,Movie,"Dramas, International Movies, Romantic Movies",2017-09-01,1984,"India, Soviet Union"
80141891,The Distinguished Citizen,Movie,"Comedies, Dramas, International Movies",2017-09-01,2016,"Argentina, Spain"
80183897,The Drowning,Movie,Thrillers,2017-09-01,2016,"United States, Hong Kong"
80177834,The Guardian Brothers,Movie,"Children & Family Movies, Comedies",2017-09-01,2016,China
80121855,The Last Shaman,Movie,"Documentaries, International Movies",2017-09-01,2016,"United Kingdom, Italy, Israel, Peru, United States"
80168028,The Lost Brother,Movie,"Dramas, International Movies",2017-09-01,2017,"Argentina, Uruguay, Spain, France"
80200913,Tip the Mouse,TV_Show,Kids' TV,2017-09-01,2014,"Germany, United States, Italy"
80190990,Todo Sobre El Asado,Movie,"Documentaries, International Movies",2017-09-01,2016,Argentina
80173269,Who the F**k Is That Guy?,Movie,"Documentaries, LGBTQ Movies, Music & Musicals",2017-09-01,2017,United States
80106140,A Noble Intention,Movie,"Dramas, International Movies",2016-09-01,2015,Netherlands
80106137,Bon Bini Holland,Movie,"Comedies, International Movies",2016-09-01,2015,Netherlands
80118873,Conspiracy,TV_Show,"British TV Shows, Docuseries",2016-09-01,2015,United Kingdom
70229514,Dead Set,TV_Show,"British TV Shows, TV Horror, TV Thrillers",2016-09-01,2008,United Kingdom
80114155,Dukhtar,Movie,"Dramas, Independent Movies, International Movies",2016-09-01,2014,"Pakistan, Norway, United States"
70303288,Easy Fortune Happy Life,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",2016-09-01,2009,Taiwan
80118841,Figaro Pho,Movie,"Children & Family Movies, Comedies",2016-09-01,2008,United Kingdom
80102579,Full Out,Movie,"Children & Family Movies, Dramas, Sports Movies",2016-09-01,2015,"Canada, United States"
80111273,Game Winning Hit,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2016-09-01,2009,Taiwan
80097438,Holy Hell,Movie,Documentaries,2016-09-01,2016,United States
80111710,Lucky Days,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",2016-09-01,2010,China
80114419,Off Course,Movie,"Comedies, International Movies",2016-09-01,2015,Spain
80118888,Saudi Arabia Uncovered,Movie,Documentaries,2016-09-01,2016,United Kingdom
80128337,Station Horizon,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2016-09-01,2015,Switzerland
70303289,The Fierce Wife,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2016-09-01,2010,Taiwan
80111614,The Womanizer,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",2016-09-01,2010,China
80111275,The Year of Happiness and Love,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",2016-09-01,2009,Taiwan
80103426,We Need to Talk,Movie,"Comedies, International Movies, Romantic Movies",2016-09-01,2016,Spain
80118889,Witches: A Century of Murder,TV_Show,"British TV Shows, Crime TV Shows, Docuseries",2016-09-01,2015,United Kingdom
70278877,Iliza Shlesinger: War Paint,Movie,Stand-Up Comedy,2013-09-01,2013,United States
80244311,After,Movie,"Dramas, Romantic Movies",2019-10-09,2019,United States
81183570,Home Is Where the Killer Is,Movie,"Dramas, Thrillers",2019-10-09,2019,United States
80216665,Rhythm + Flow,TV_Show,Reality TV,2019-10-09,2019,United States
81016328,Garuda Di Dadaku,Movie,"Children & Family Movies, Dramas, Sports Movies",2018-10-09,2009,Indonesia
80239503,Mo Amer: The Vagabond,Movie,Stand-Up Comedy,2018-10-09,2018,United States
81016321,Surat Dari Praha,Movie,"Dramas, International Movies, Romantic Movies",2018-10-09,2016,Indonesia
80031666,Winter on Fire: Ukraine's Fight for Freedom,Movie,"Documentaries, International Movies",2015-10-09,2015,"United Kingdom, Ukraine, United States"
80995737,Deon Cole: Cole Hearted,Movie,Stand-Up Comedy,2019-10-08,2019,United States
81021976,The Spooky Tale of Captain Underpants Hack-a-ween,Movie,"Children & Family Movies, Comedies",2019-10-08,2019,United States
81020161,Pulang,Movie,"Action & Adventure, Dramas, International Movies",2018-10-08,2018,Malaysia
80025390,The Water Diviner,Movie,"Dramas, International Movies",2019-10-07,2014,"Australia, United States"
80196216,Chris Brown: Welcome to My Life,Movie,"Documentaries, Music & Musicals",2017-10-07,2017,United States
80091741,13TH,Movie,Documentaries,2016-10-07,2016,United States
80115464,Russell Peters: Almost Famous,Movie,Stand-Up Comedy,2016-10-07,2016,United States
80113144,StoryBots Super Songs,TV_Show,Kids' TV,2016-10-07,2016,United States
80041653,The Siege of Jadotville,Movie,"Action & Adventure, Dramas, International Movies",2016-10-07,2016,"Ireland, South Africa"
81016338,Love for Sale,Movie,"Dramas, International Movies, Romantic Movies",2019-10-06,2018,Indonesia
81002592,Jackpot,Movie,"Comedies, Dramas, International Movies",2018-10-06,2015,Vietnam
81017724,Seven in Heaven,Movie,Horror Movies,2018-10-06,2018,United States
80174918,ID-0,TV_Show,"Anime Series, International TV Shows",2017-10-06,2017,Japan
80170301,Kung Fu Yoga,Movie,"Action & Adventure, Comedies, International Movies",2017-10-06,2017,"China, India, Nepal"
80189623,The Death and Life of Marsha P. Johnson,Movie,"Documentaries, LGBTQ Movies",2017-10-06,2017,United States
80215730,Legend Quest: Masters of Myth,TV_Show,Kids' TV,2019-10-05,2019,Mexico
81161487,My Country: The New Age,TV_Show,"International TV Shows, Korean TV Shows, TV Action & Adventure",2019-10-05,2019,South Korea
81177367,Noblemen,Movie,"Dramas, Independent Movies, International Movies",2019-10-05,2019,India
81016323,Cahaya Dari Timur Beta Maluku,Movie,"Dramas, International Movies, Sports Movies",2018-10-05,2014,Indonesia
80198511,Dancing Queen,TV_Show,Reality TV,2018-10-05,2018,
81016318,Emma' (Mother),Movie,"Dramas, International Movies",2018-10-05,2016,Indonesia
80240840,Empire Games,TV_Show,Docuseries,2018-10-05,2018,"Czech Republic, United States"
80191369,LOST SONG,TV_Show,"Anime Series, International TV Shows",2018-10-05,2018,Japan
80242081,Malevolent,Movie,"Horror Movies, Thrillers",2018-10-05,2018,United Kingdom
